,plu_id,plu_hierarchy_lvl_2_desc,plu_width_amt,plu_depth_amt,plu_height_amt,Квант
921,4317027.0,Кондитерские изделия (Food),9.2,18.9,8.0,
922,3642690.0,"Соки, воды, пиво",6.4,6.4,15.0,
923,4291759.0,"Хлеб, хлебобулочные изделия (Food)",14.5,5.0,19.0,
924,4282860.0,"Хлеб, хлебобулочные изделия (Food)",17.0,11.0,9.0,
925,4346918.0,"Соки, воды, пиво",6.5,6.5,24.6,
926,4375370.0,Кондитерские изделия (Food),3.0,13.5,2.0,30.0
927,4207397.0,Сопутствующие товары (Food),6.8,6.8,7.0,
928,3648900.0,"Соки, воды, пиво",8.0,8.0,29.2,12.0
929,3692818.0,Корма для животных,9.3,1.5,14.0,
930,4343525.0,"Соки, воды, пиво",6.4,6.4,22.2,12.0
931,4275091.0,Бакалея (Food),11.5,0.6,17.5,
932,3198901.0,Молочная гастрономия,7.5,3.0,11.0,8.0
933,3206782.0,Диабетическое питание,9.1,1.5,13.3,
934,4126721.0,Сопутствующие товары (Food),4.0,12.2,17.0,
935,4098295.0,"Соки, воды, пиво",5.8,5.8,14.5,
936,4182509.0,Замороженные продукты,9.0,9.0,7.0,
937,3413519.0,Молочная гастрономия,9.0,3.5,6.0,10.0
938,4340456.0,Бакалея (Food),6.7,6.7,10.2,
939,4265957.0,Овощи - Фрукты,12.0,36.0,1.7,5.0
940,3661546.0,Сопутствующие товары (Food),10.0,35.0,6.0,
941,2079284.0,"Соки, воды, пиво",6.6,6.6,23.3,
942,4175519.0,Бакалея (Food),7.0,17.3,22.5,
943,4077763.0,Мясная гастрономия,14.0,25.0,1.5,
944,3368036.0,Сопутствующие товары (Food),19.0,4.0,4.5,
945,4116396.0,Детское питание (Food),6.0,6.0,7.0,6.0
946,4123613.0,Молочная гастрономия,7.5,7.5,6.7,
947,4354319.0,Замороженные продукты,20.0,4.0,28.0,10.0
948,48445.0,Кондитерские изделия (Food),13.0,2.0,14.0,
949,4074289.0,Молочная гастрономия,8.0,9.4,4.0,
950,4229229.0,Корма для животных,27.2,9.6,29.2,
951,4070181.0,"Соки, воды, пиво",8.5,8.5,26.0,
952,4055336.0,Бакалея (Food),10.0,5.0,21.5,10.0
953,4322165.0,Молочная гастрономия,6.5,10.0,17.0,
954,3477247.0,Сопутствующие товары (Food),42.0,12.0,28.5,
955,3962981.0,Бакалея (Food),10.5,9.6,15.7,
956,3026226.0,Молочная гастрономия,10.0,3.0,6.0,10.0
957,4202924.0,Корма для животных,9.3,1.5,14.0,
958,4035417.0,Молочная гастрономия,12.0,5.5,12.0,1.0
959,3650673.0,Бакалея (Food),12.5,3.0,21.0,
960,4087979.0,Сопутствующие товары (Food),7.8,4.8,23.3,
961,2138610.0,Бакалея (Food),13.0,2.0,16.0,12.0
962,4205821.0,"Хлеб, хлебобулочные изделия (Food)",9.5,9.5,12.0,
963,4101665.0,Бакалея (Food),10.0,1.0,13.0,
964,4289055.0,Детское питание (Food),13.0,13.0,16.3,
965,4264289.0,Сопутствующие товары (Food),6.2,9.0,31.1,
966,4269610.0,Бакалея (Food),10.0,10.0,5.0,12.0
967,14047.0,Овощи - Фрукты,20.0,20.0,20.0,4.5
968,3931923.0,Рыбная гастрономия,16.0,2.0,16.4,
969,4167077.0,Бакалея (Food),10.4,2.0,18.0,16.0
970,2059458.0,"Хлеб, хлебобулочные изделия (Food)",15.0,3.6,13.0,18.0
971,4341929.0,Корма для животных,9.5,1.0,14.0,28.0
972,4307523.0,Молочная гастрономия,8.5,8.5,22.3,4.0
973,4315310.0,"Готовая кулинария, салаты",10.9,14.7,4.3,2.0
974,3451433.0,Бакалея (Food),8.5,8.5,5.6,
975,4281421.0,Кондитерские изделия (Food),16.0,4.5,24.5,
976,4049404.0,Молочная гастрономия,24.0,13.0,1.5,
977,2047208.0,Молочная гастрономия,13.5,7.0,23.0,
978,4357296.0,Сопутствующие товары (Food),8.6,8.6,8.1,
979,4358414.0,Алкоголь,5.3,5.3,13.5,
980,3648576.0,Бакалея (Food),13.0,1.1,19.0,12.0
981,4333273.0,Мясная гастрономия,14.2,22.0,1.5,10.0
982,3680563.0,Молочная гастрономия,13.0,13.0,4.0,
983,4306619.0,Бакалея (Food),10.6,9.3,2.0,
984,4279841.0,"Соки, воды, пиво",6.4,6.4,23.3,
985,2143004.0,Овощи - Фрукты,8.7,13.0,22.0,0.0
986,4045978.0,Молочная гастрономия,7.5,7.5,24.7,
987,4314969.0,"Соки, воды, пиво",8.5,8.5,27.0,
988,3639098.0,Кондитерские изделия (Food),23.0,5.6,9.7,
989,4290327.0,Мясо и мясные изделия,19.5,37.0,1.4,
990,3960174.0,Молочная гастрономия,9.0,6.0,13.0,
991,4363401.0,Молочная гастрономия,9.5,9.5,4.8,12.0
992,4330283.0,Бакалея (Food),6.5,6.5,13.0,
993,3911592.0,Кондитерские изделия (Food),17.0,8.5,20.0,
994,4249220.0,Бакалея (Food),9.9,8.7,18.7,6.0
995,4125956.0,Молочная гастрономия,9.5,9.5,5.0,
996,3504331.0,Молочная гастрономия,7.5,3.0,19.0,
997,4269412.0,Бакалея (Food),9.3,9.3,3.0,12.0
998,4164798.0,Детское питание (Food),11.5,4.0,1.0,
999,4141694.0,Сопутствующие товары (Food),19.1,9.4,10.4,
1000,2046998.0,"Соки, воды, пиво",6.5,6.5,22.6,
1001,4233674.0,"Хлеб, хлебобулочные изделия (Food)",18.0,18.0,3.0,
1002,4187957.0,Бакалея (Food),15.5,4.1,22.1,
1003,3619732.0,Мясо и мясные изделия,14.4,19.0,6.0,4.0
1004,4229724.0,Молочная гастрономия,8.5,12.0,2.3,10.0
1005,3946755.0,Молочная гастрономия,6.0,6.0,16.0,
1006,3979066.0,Бакалея (Food),10.4,1.0,14.0,
1007,3336355.0,Кондитерские изделия (Food),14.0,6.5,19.0,
1008,3459943.0,Молочная гастрономия,7.0,7.0,11.0,
1009,3386337.0,Кондитерские изделия (Food),19.0,3.0,17.0,
1010,3611868.0,Кондитерские изделия (Food),14.0,5.0,19.0,10.0
1011,4304881.0,"Соки, воды, пиво",8.4,8.4,27.2,
1012,3387705.0,Кондитерские изделия (Food),17.5,7.0,20.0,
1013,4356135.0,"Соки, воды, пиво",6.6,6.6,9.6,
1014,4029199.0,Мясная гастрономия,12.0,3.5,24.0,
1015,4261620.0,Птица и изделия из птицы,25.1,13.5,4.0,
1016,4358087.0,Корма для животных,9.5,1.0,14.0,28.0
1017,3630988.0,Кондитерские изделия (Food),11.2,11.2,7.8,
1018,36668.0,Молочная гастрономия,6.3,4.1,8.3,
1019,4250372.0,"Готовая кулинария, салаты",6.5,6.5,17.0,6.0
1020,4260740.0,Молочная гастрономия,8.4,10.0,3.0,
1021,4382005.0,Товары для дома,5.3,13.8,7.0,
1022,4151585.0,Сопутствующие товары (Food),8.0,8.0,25.0,
1023,4309252.0,Кондитерские изделия (Food),7.0,7.0,19.0,
1024,4027343.0,Сопутствующие товары (Food),9.8,6.0,24.2,
1025,4269364.0,"Соки, воды, пиво",9.0,9.0,35.8,6.0
1026,3467953.0,Замороженные продукты,24.0,22.0,5.0,
1027,3684835.0,Мясная гастрономия,14.0,14.0,25.2,
1028,4275294.0,Сопутствующие товары (Food),16.6,8.0,20.0,
1029,4008008.0,Молочная гастрономия,6.7,6.7,7.5,
1030,4089581.0,Молочная гастрономия,7.5,13.4,13.4,
1031,2092230.0,Овощи - Фрукты,28.5,38.0,10.6,4.8
1032,3329210.0,Бакалея (Food),10.0,10.0,12.0,
1033,97522.0,Бакалея (Food),8.5,8.5,5.5,
1034,4293201.0,"Соки, воды, пиво",8.8,8.8,33.2,
1035,3368350.0,Молочная гастрономия,11.2,2.9,6.5,
1036,4297687.0,Сопутствующие товары (Food),4.7,4.7,18.0,
1037,4237847.0,Бакалея (Food),10.0,3.0,12.0,
1038,3652889.0,Сопутствующие товары (Food),5.2,5.2,23.5,
1039,4053461.0,Мясо и мясные изделия,19.0,14.4,3.7,
1040,4117435.0,Сопутствующие товары (Food),21.0,5.0,5.0,
1041,4262459.0,Сопутствующие товары (Food),20.0,11.0,35.0,
1042,4083930.0,Бакалея (Food),11.0,6.0,16.0,
1043,3423237.0,Кондитерские изделия (Food),7.3,7.3,12.5,
1044,4303960.0,Кондитерские изделия (Food),29.0,4.5,10.0,16.0
1045,4283494.0,Мясная гастрономия,14.0,19.0,4.5,8.0
1046,3503817.0,Диабетическое питание,4.0,1.5,12.5,
1047,4343383.0,"Готовая кулинария, салаты",10.9,14.7,4.5,2.0
1048,3168901.0,Бакалея (Food),14.5,10.3,20.3,
1049,4202536.0,Молочная гастрономия,5.0,20.0,4.0,
1050,3464992.0,Бакалея (Food),8.0,5.0,12.5,
1051,4309945.0,Молочная гастрономия,8.5,8.5,22.5,
1052,4314677.0,Сопутствующие товары (Food),3.0,14.0,11.0,
1053,4275605.0,Сопутствующие товары (Food),7.8,8.4,12.0,
1054,3016715.0,Детское питание (Food),6.3,4.5,8.4,18.0
1055,4230670.0,Мясо и мясные изделия,11.5,12.0,8.0,4.0
1056,4287537.0,Бакалея (Food),3.0,7.5,17.5,20.0
1057,3500565.0,Товары для дома,7.4,7.4,14.0,
1058,4269556.0,Молочная гастрономия,4.0,4.5,12.0,14.0
1059,4049238.0,Детское питание (Food),8.4,8.4,24.5,
1060,30758.0,Диабетическое питание,9.5,0.6,13.2,
1061,3944805.0,Сопутствующие товары (Food),9.5,9.5,8.0,
1062,4348740.0,Бакалея (Food),7.0,7.0,12.5,8.0
1063,4317532.0,"Соки, воды, пиво",6.4,6.4,20.4,
1064,3604443.0,Рыбная гастрономия,10.0,3.0,37.0,5.0
1065,4236226.0,Молочная гастрономия,8.4,8.4,25.5,
1066,3020953.0,Бакалея (Food),14.0,4.0,20.0,
1067,3282573.0,Бакалея (Food),10.0,5.5,17.0,10.0
1068,4264818.0,Детские товары (Food),8.0,4.8,22.5,
1069,59962.0,Детское питание (Food),10.5,10.5,12.5,
1070,3293409.0,Молочная гастрономия,9.5,9.5,6.5,
1071,3407794.0,Бакалея (Food),2.0,10.0,7.5,
1072,4366827.0,Кондитерские изделия (Food),29.0,11.3,31.8,
1073,4051288.0,Замороженные продукты,7.0,6.5,17.0,
1074,4127886.0,Бакалея (Food),19.2,5.5,26.0,
1075,3677342.0,Молочная гастрономия,11.0,11.0,4.6,6.0
1076,3396590.0,Бакалея (Food),9.0,5.0,17.0,
1077,3972935.0,Кондитерские изделия (Food),8.5,1.5,12.5,10.0
1078,3017926.0,Молочная гастрономия,6.5,6.5,6.5,
1079,4238858.0,Бакалея (Food),12.5,4.5,18.5,
1080,4086688.0,"Соки, воды, пиво",7.5,7.5,25.005,
1081,4261361.0,Молочная гастрономия,6.0,6.0,9.7,
1082,4174363.0,Сопутствующие товары (Food),6.0,11.0,1.5,
1083,3484416.0,"Соки, воды, пиво",6.6,6.6,16.9,
1084,4119892.0,Бакалея (Food),10.0,3.5,18.5,
1085,4305781.0,Бакалея (Food),8.0,8.0,26.0,
1086,2122919.0,Бакалея (Food),13.2,5.5,19.0,18.0
1087,4212357.0,Бакалея (Food),10.0,5.0,21.5,
1088,4271243.0,Бакалея (Food),4.4,8.2,15.4,
1089,5630.0,Кондитерские изделия (Food),27.0,40.0,20.0,5.0
1090,4307683.0,Мясная гастрономия,7.2,24.5,7.2,
1091,3636789.0,Рыбная гастрономия,10.5,16.0,4.0,
1092,4200064.0,Молочная гастрономия,10.0,4.0,11.0,
1093,4223903.0,Молочная гастрономия,8.3,8.3,24.7,
1094,4200999.0,Сопутствующие товары (Food),3.8,3.8,16.3,
1095,4094299.0,Бакалея (Food),7.4,7.4,16.5,
1096,3490434.0,Бакалея (Food),8.0,5.3,12.8,
1097,3369864.0,Сопутствующие товары (Food),8.5,4.5,18.5,
1098,4277951.0,Корма для животных,9.1,1.6,14.0,
1099,4277317.0,Алкоголь,7.6,7.6,30.0,
1100,3507742.0,Кондитерские изделия (Food),8.5,4.5,8.0,
1101,3663254.0,Молочная гастрономия,11.1,5.0,11.6,
1102,24343.0,Бакалея (Food),8.0,2.0,24.5,
1103,4228664.0,Корма для животных,10.0,10.0,12.3,
1104,3668256.0,Кондитерские изделия (Food),24.2,5.0,13.5,
1105,3649018.0,Кондитерские изделия (Food),37.7,2.3,11.2,
1106,80483.0,Сопутствующие товары (Food),6.4,4.8,16.0,3.0
1107,4157546.0,Кондитерские изделия (Food),14.0,4.5,17.0,18.0
1108,3074007.0,Овощи - Фрукты,20.0,20.0,20.0,
1109,3409412.0,Замороженные продукты,11.0,15.0,7.0,
1110,2157530.0,Замороженные продукты,20.0,14.0,4.0,12.0
1111,3979919.0,Молочная гастрономия,5.3,1.8,12.8,
1112,3690770.0,Кондитерские изделия (Food),12.0,3.0,12.0,
1113,4152257.0,Молочная гастрономия,9.5,4.0,4.5,
1114,3609002.0,Сопутствующие товары (Food),15.0,5.0,21.8,
1115,3954004.0,Мясо и мясные изделия,18.0,13.0,60.0,
1116,3427310.0,Бакалея (Food),7.8,7.8,16.5,
1117,4356743.0,Сопутствующие товары (Food),17.5,5.0,27.0,
1118,4204989.0,Птица и изделия из птицы,21.0,4.7,14.8,
1119,4319726.0,Сопутствующие товары (Food),4.5,4.5,17.8,12.0
1120,4267866.0,Замороженные продукты,4.2,4.2,18.0,
1121,4115862.0,Птица и изделия из птицы,14.4,19.0,5.0,4.0
1122,4323278.0,Сопутствующие товары (Food),9.0,5.5,10.0,
1123,78009909.0,Хлеб СП,5.0,10.0,10.0,
1124,4329868.0,Бакалея (Food),7.7,7.7,12.0,
1125,4371897.0,Бакалея (Food),6.5,6.5,12.5,6.0
1126,3682152.0,Сопутствующие товары (Food),7.4,4.7,21.8,
1127,4264791.0,Молочная гастрономия,7.0,7.0,7.5,
1128,4192041.0,Детское питание (Fresh),6.8,8.3,7.1,
1129,4324407.0,Бакалея (Food),3.3,7.9,15.5,
1130,4297411.0,Мясная гастрономия,12.5,0.5,24.0,
1131,3647840.0,Бакалея (Food),13.0,7.0,22.5,
1132,4291525.0,"Хлеб, хлебобулочные изделия (Food)",13.0,6.0,21.0,
1133,4155918.0,Молочная гастрономия,10.0,10.0,4.81,
1134,3215871.0,Кондитерские изделия (Food),27.0,40.0,20.0,4.0
1135,4213752.0,"Соки, воды, пиво",5.7,5.7,17.5,6.0
1136,4286944.0,Корма для животных,10.5,3.5,7.0,
1137,13926.0,Бакалея (Food),14.0,2.0,16.0,
1138,4152778.0,Бакалея (Food),6.0,6.0,9.5,
1139,4061885.0,Сопутствующие товары (Food),6.5,4.0,20.5,
1140,4330129.0,"Готовая кулинария, салаты",18.0,28.0,5.0,
1141,4014140.0,Кондитерские изделия (Food),21.0,4.0,14.5,
1142,3231335.0,Бакалея (Food),12.0,4.0,16.0,30.0
1143,53905.0,Мясо и мясные изделия,15.0,19.0,6.0,
1144,4224874.0,Сопутствующие товары (Food),6.5,6.5,23.5,
1145,3659334.0,Детские товары (Food),37.0,17.0,37.0,
1146,4066665.0,Кондитерские изделия (Food),12.7,1.8,1.8,24.0
1147,4152267.0,Кондитерские изделия (Food),12.0,10.0,20.0,6.0
1148,4296112.0,Сопутствующие товары (Food),4.2,4.2,17.5,
1149,4166688.0,Сопутствующие товары (Food),4.0,4.0,39.0,15.0
1150,3948003.0,Бакалея (Food),13.0,4.0,18.0,
1151,4288385.0,Бакалея (Food),10.0,5.0,21.5,10.0
1152,3603166.0,Бакалея (Food),12.8,4.4,19.1,
1153,4081815.0,Мясная гастрономия,8.0,21.0,5.5,
1154,3306868.0,Бакалея (Food),13.5,2.0,15.0,
1155,2139792.0,Бакалея (Food),9.5,9.5,16.2,
1156,4171528.0,Корма для животных,9.5,2.0,14.0,
1157,3901080.0,Бакалея (Food),6.4,11.3,21.0,6.0
1158,4180958.0,Сопутствующие товары (Food),14.0,6.5,27.0,
1159,4151582.0,Сопутствующие товары (Food),15.0,15.0,1.0,20.0
1160,4323779.0,Кондитерские изделия (Food),6.4,18.8,22.0,
1161,4329962.0,Кондитерские изделия (Food),7.0,0.8,14.9,22.0
1162,4288100.0,Молочная гастрономия,6.5,16.5,1.0,
1163,4279042.0,"Хлеб, хлебобулочные изделия (Food)",9.0,9.0,18.0,
1164,4308675.0,Детские товары (NonFood),15.2,11.0,2.0,
1165,3650732.0,Бакалея (Food),10.5,6.0,18.0,
1166,4302218.0,Бакалея (Food),14.0,18.0,5.0,
1167,3508000.0,Замороженные продукты,16.0,23.0,8.0,11.0
1168,4210653.0,Замороженные продукты,9.5,9.5,19.9,
1169,4341034.0,Сопутствующие товары (Food),6.2,6.2,13.2,
1170,3496904.0,Корма для животных,9.5,1.6,14.0,28.0
1171,2121745.0,Бакалея (Food),15.0,6.0,16.5,
1172,64681.0,Сопутствующие товары (Food),5.3,5.3,20.0,6.0
1173,2053319.0,Замороженные продукты,0.0,0.0,0.0,
1174,4216558.0,Птица и изделия из птицы,16.0,20.5,5.0,
1175,4095225.0,Сопутствующие товары (Food),9.0,4.5,28.5,
1176,4274193.0,Замороженные продукты,19.0,11.0,4.0,
1177,4208800.0,"Хлеб, хлебобулочные изделия (Food)",10.5,5.0,16.5,24.0
1178,3019670.0,Бакалея (Food),14.2,5.5,21.0,
1179,3495187.0,Молочная гастрономия,8.55,8.55,23.5,6.0
1180,3685654.0,Молочная гастрономия,14.0,6.0,20.5,20.0
1181,4237864.0,"Соки, воды, пиво",6.3,6.3,23.8,
1182,4296304.0,Бакалея (Food),14.5,7.0,19.5,18.0
1183,3488297.0,Сопутствующие товары (Food),17.7,5.2,9.7,
1184,5232.0,Кондитерские изделия (Food),18.1,3.1,11.4,
1185,53610.0,"Хлеб, хлебобулочные изделия (Food)",10.0,10.0,25.0,
1186,3139745.0,"Соки, воды, пиво",15.0,12.0,34.0,
1187,4125607.0,Сопутствующие товары (Food),11.0,4.7,27.5,6.0
1188,4266400.0,Бакалея (Food),5.25,5.15,12.6,12.0
1189,3668380.0,Одежда,10.5,0.7,19.0,
